Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13616382211,"Feb 13, 2025, 11:19:20",Catch up run,Run,"Did a super low effort run Tuesday and didn’t stop during any effort today 🔥 
2000m X 3 with 2-3m breaks in between. That’s 6 rounds round the track times 3 and I used to stop a handful of times each effort last year 
Not this time around 🔥",4675,9.61,189,119,FALSE,,,activities/13616382211.gpx,,,4675,4039,9612.8,5.86,2.38,109.1,110.9,28.9,37.5,14.9,0,,,,,189,171,,,1080,,,119,,,,,,,,,,,0,,0,,1,9986.3,1739444352,3,5.8,5.5,1.5,0.74,1021.7,2,4.7,12,0,1739430144,1739466496,0.5,,,0,1,0.67,30913.9,1,,,,,0,2.056,250,,,,10016,,,,,2.472,,,,,,,,
13631567747,"Feb 15, 2025, 08:28:42",Impossible Morning Run,Run,"Made myself an exception and took the metro to the run 

Better than no run",7729,11.07,180,73,FALSE,,,activities/13631567747.gpx,,,7729,4303,11072.9,6.16,2.573,46,54.3,31.9,71.2,16.6,-0.1,,,,,180,153,,,1204,,,73,,,,,,,,,,,0,,0,,1,11132.5,1739606400,3,-1.5,-3,-3.4,0.87,1022.5,2.3,4.8,106,0,1739602688,1739639552,0.625,,,0,1,0.84,28230,0,,,,,0,1.433,0,,,,10762,,,,,2.587,,,,,,,,
13659611951,"Feb 18, 2025, 11:36:35",Lunch Run - nothing sassy,Run,"Head above water but faaaar away from my sub 60 goal in June
Plateau phase is on",3807,9.21,183,86,FALSE,,,activities/13659611951.gpx,,,3807,3473,9210.3,6,2.652,97.8,98.8,30,38,17,0,,,,,183,164,,,1033,,,86,,,,,,,,,,,0,,0,,1,9551.1,1739876352,3,4.5,1.6,-0.5,0.7,1020.2,3.5,6.5,87,0,1739861632,1739899008,0.625,,,0,1,0.68,31636.2,1,,,,,0,2.419,250.4,,,,8828,,,,,2.75,,,,,,,,
13677688505,"Feb 20, 2025, 11:23:07",Arbitrary goals,Run,"I wanted to do this run according to the target the coach set for the group - 3 X 10min runs with rest jogs in between. 
A. I didn’t rest jog, I stopped 
B. 3rd leg was too tight to carry on, so I stopped towards the end 

Feels like a failure at first- what can I do to reach this goal? Sleep? Check. Hydrate? Check. Recovery stretches? Double check.

At the end I realised that this goal was completely arbitrary and probably averages the athletes in our club. They’re goooood! 
If I compared myself to my previous runs, this is progress, but we’re all so hooked on arbitrary goals. 

Man running can teach us so much about life ! 

I didn’t study philosophy as a student, so I’m all geared up for this !",3765,8.28,182,77,FALSE,,,activities/13677688505.gpx,,,3765,3353,8287,6.6,2.472,92.2,94,28.7,37.6,49.1,0,,,,,182,163,,,933,,,77,,,,,,,,,,,0,,0,,1,8628.2,1740049152,3,10.3,7.1,7.7,0.84,1022.8,3.2,6.9,187,0,1740034176,1740072064,0.625,,,0.52,5,0.98,24605.5,1,,,,,0,2.201,0,,,,8360,,,,,2.573,,,,,,,,media/68298EA1-161A-480D-A7C4-0B85BD238A73.mp4
13694000943,"Feb 22, 2025, 07:54:41",Rainy Pleasure Run,Run,"Can’t recognise myself running 17km on a rainy Saturday morning ! 
My identity has shifted to a fit person",11378,17.05,190,169,FALSE,,,activities/13694000943.gpx,,,11378,6480,17050.1,6.98,2.631,97.3,97.2,31.2,71.2,20.5,0,,,,,190,165,,,1860,,,169,,,,,,,,,,,0,,0,,1,17207,1740207616,5,9.8,6.1,8,0.89,1012.8,4.4,9.4,177,0.4,1740206720,1740244992,0.875,,,0.86,5,1,12601.8,0,,,,,0,1.499,103.9,,,,16402,,,,,2.655,,,,,,,,media/28D9A47A-D55F-48FE-B814-78EA7A82625B.mp4
13722352574,"Feb 25, 2025, 11:29:17",Rain 1 - 1 Josh,Run,"Showing up in cold windy rain = Victory 🔥 
I’m a new person with this habit ❤️",4192,10.06,182,117,FALSE,,,activities/13722352574.gpx,,,4192,4036,10063.5,5.44,2.493,109.4,108.7,30.1,38.3,16.7,0,,,,,182,167,,,1129,,,117,,,,,,,,,,,0,,0,,1,10438.8,1740481152,5,9.4,6.3,8,0.91,1009.5,3.1,6.4,41,1.7,1740465664,1740504448,0.875,,,0.96,5,0.99,4691.6,1,,,,,0,2.401,247,,,,10318,,,,,2.586,,,,,,,,
13740950962,"Feb 27, 2025, 11:27:22",No coach run,Run,"Running without the coach being there is quite the thing ! 
I used to go for badminton classes as a child and would be overjoyed to just chill when the coach was absent 
Never understood the other kids who trained even during the coach’s absence 
I’m that kid now! A couple years older, but that kid nevertheless!",4070,9.63,180,99,FALSE,,,activities/13740950962.gpx,,,4070,3639,9636.6,6.86,2.648,101.4,100.9,30.2,38.1,16.7,0,,,,,180,165,,,1077,,,99,,,,,,,,,,,0,,0,,1,9964.4,1740653952,3,7.8,3.3,3.6,0.75,1020.3,4.4,9.4,278,0,1740638208,1740677504,0.875,,,0,1,0.82,22751.9,2,,,,,0,2.368,246.8,,,,9928,,,,,2.738,,,,,,,,
13760067255,"Mar 1, 2025, 10:22:49",Back to Rock Climbing,Rock Climb,,17088,0,168,38,FALSE,,,activities/14685304896.fit.gz,,,17088,17088,0,0,0,0,0,0,0,0,0,,,,,168,97,,,1037,,,38,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13785630192,"Mar 4, 2025, 11:21:52",Intermittent (de spectacle),Run,"Finally back to interval training with the coach today. There were 10x of 30s on and 30s off, a 4 min break and 8x of 45s and 45s off. 
A friend of mine encouraged me to run with her and the first 10, I nailed. She’s way ahead of me on her running fitness and I was proud 🔥. Last 10s of this block, I abandoned her 

For the next block- 8x, tried as I might, it was a spectacle to watch me try to catch up. 
15-20s in, I’d have to slow down to keep my heart beat in sanity. 

Doing this painful training is the biggest secret of my running success this last 10 months (that’s all I’ve trained!) 
There’s also sleep and water and food, but the big performance gain comes from this interval training.",3735,8,189,83,FALSE,,,activities/13785630192.gpx,,,3735,3516,8003,6.973,2.276,69.5,71.5,30,37.6,14.3,0,,,,,189,166,,,891,,,83,,,,,,,,,,,0,,0,,1,8236.8,1741085952,3,9,9.3,1.9,0.61,1026.1,1.2,2.9,65,0,1741069568,1741110016,0.125,,,0,1,0.74,33407,2,,,,,0,2.143,276.2,,,,7418,,,,,2.343,,,,,,,,
13859078501,"Mar 12, 2025, 06:44:52",Sprained ankle weight training,Weight Training,"Can’t run yet from my ankle sprain from a week ago 😭 
Minimal thingy but I’m not doing 30km/week with a sensitive ankle 
Home workout it is",1696,0,145,5,FALSE,,,activities/14792711736.fit.gz,,,1696,1696,0,0,0,0,0,0,0,0,0,,,,,145,118,,,223,,,5,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13869518403,"Mar 13, 2025, 10:23:46",Lunch Weight Training,Weight Training,,1661,0,155,6,FALSE,,,activities/14804037957.fit.gz,,,1661,1661,0,0,0,0,0,0,0,0,0,,,,,155,123,,,238,,,6,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13878045631,"Mar 14, 2025, 07:48:49",Morning Weight Training,Weight Training,,1064,0,171,10,FALSE,,,activities/14812476769.fit.gz,,,1064,1064,0,0,0,0,0,0,0,0,0,,,,,171,140,,,194,,,10,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13935378612,"Mar 20, 2025, 11:23:03",Reprise après 2 semaines,Run,"La reprise a été dur! Je me suis légèrement tordu la cheville il y a 2 semaines et choisi de le reposer. 
On était censé faire 8X 1000m avec une pause trottinette de 2 min entre les 1000 et j’en ai fait 4 propre et 2 moche. 
Cet effort <<decevant>> a terminé avec 8km d’effort et j’en suis fier. 
Je viens de loooiiinnnn et je vais faire que progresser. 
Les battement à 204 là, on peut dire que le coeur y était ❤️🔥",4087,8.3,204,112,FALSE,,,activities/13935378612.gpx,,,4087,3878,8301.4,5.72,2.141,80.6,82.6,30.1,37.5,13.1,0,,,,,204,174,,,927,,,112,,,,,,,,,,,0,,0,,1,8572.9,1742468352,1,15.1,16.9,6.9,0.58,1021.7,2.3,4.8,140,0,1742450048,1742493824,0.625,,,0,1,0.01,31173.1,3,,,,,0,2.031,247.3,,,,7808,,,,,2.211,,,,,,,,media/3AB7CC8B-FC13-4C35-813D-7C1D50B21021.jpg
13953419137,"Mar 22, 2025, 07:42:25",Sortie longue + café + dej indien avec des potes,Run,"Je constate que j’ai plus les même problèmes qu’avant- les jambes et le corps n’atteignent pas leur limite lors une sortie longue comme avant. 
Je suis quand même essoufflé et c’est le battement de cœur qui est élevé.. avant c’était ça plus les jambes, le dos les épaules qui étaient épuisé. Il y a du progrès!!",16425,17.49,194,248,FALSE,,,activities/13953419137.gpx,,,16425,6919,17493,8.04,2.528,98.2,98.1,31.2,75.1,19,0,,,,,194,173,,,1906,,,248,,,,,,,,,,,0,,0,,1,17623.6,1742626816,3,11.6,9.7,10.2,0.91,1002.3,2.8,6.3,160,0.2,1742622592,1742666880,0.75,,,0.89,5,0.98,18689.7,0,,,,,0,1.065,100.1,,,,17358,,,,,2.547,,,,,,,,media/D461EA1C-E402-49CF-B90D-EF602338B783.jpg|media/641EF1EE-E387-4FBE-B782-FDB6D08B55DE.jpg
13970427458,"Mar 24, 2025, 07:10:00",Morning Weight Training,Weight Training,,1481,0,144,3,FALSE,,,activities/14912511290.fit.gz,,,1481,1481,0,0,0,0,0,0,0,0,0,,,,,144,107,,,166,,,3,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13981778381,"Mar 25, 2025, 11:20:24",Saturday was too long,Run,"After 2 days of rest I can still feel the weekend run in my glutes and calves. Shorter next weekend. 
26m endurance run and then 10x split training for 120m each. This workout was intense in its own right",3883,8.12,193,111,FALSE,,,activities/13981778381.gpx,,,3883,3120,8127.5,7.14,2.605,88.1,90.3,29.1,37.5,17.7,0,,,,,193,172,,,910,,,111,,,,,,,,,,,0,,0,,1,8414.2,1742900352,3,11.7,10,6.2,0.69,1023.2,2.2,5.1,332,0,1742881408,1742926336,0.875,,,0,1,0.89,28446.7,4,,,,,0,2.093,166,,,,8322,,,,,2.697,,,,,,,,media/F274EC44-305E-49D9-B340-7F639D06DF28.jpg
14001492772,"Mar 27, 2025, 11:20:42",The sun is finally here,Run,"No stats today, great feels 
Sun is out, I have the time for a peaceful run, no rushing back 
And I bought smoked salmon for €π",4481,10.03,199,161,FALSE,,,activities/14001492772.gpx,,,4481,3551,10033.5,5.94,2.826,109.3,111.4,28.9,37.5,35.4,0,,,,,199,178,,,1122,,,161,,,,,,,,,,,0,,0,,1,10376.3,1743073152,1,11.9,12.6,4.6,0.61,1021.8,2.2,5.3,45,0,1743053952,1743099264,0.875,,,0,1,0.28,25559.6,4,,,,,0,2.239,0,,,,9816,,,,,2.922,,,,,,,,media/0CF628EA-7E40-4FD4-8EED-D9EBE1214EE0.jpg
14047243476,"Apr 1, 2025, 10:29:44",Serious split training,Run,"Each time I forget how exhausting this is. We did ab workouts after the whole split thing 
5* 60/60, 5*30/30, 5*15/45 and then the abs thingy 
I’m cooked",3311,6.41,,,FALSE,,,activities/14047243476.gpx,,,3311,2607,6416.5,6.8,2.461,63.4,63.4,29.1,37.4,43.4,0,,,,,,,,,717,,,,,,,,,7,,,,,0,83,0,,1,6628,1743501568,1,12.1,10.3,2.2,0.51,1023,4.9,10.1,73,0,1743485312,1743531776,0.125,,,0,1,0.01,31440.2,4,,,,,0,1.938,3.3,,,,5902,,,,,2.542,,,,,,,,media/600FE506-7704-4A53-8945-204D33CEA384.mp4
14066081791,"Apr 3, 2025, 08:28:04",Morning Weight Training,Weight Training,,1335,0,145,3,FALSE,,,activities/15014904540.fit.gz,,,1335,1335,0,0,0,0,0,0,0,0,0,,,,,145,111,,,175,,,3,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
14067784320,"Apr 3, 2025, 10:25:51",Lunch Run,Run,,8013,10.74,200,138,FALSE,,,activities/14067784320.gpx,,,8013,4344,10748.1,6.42,2.474,121.5,121.5,29,41.3,27.5,0,,,,,200,171,,,1205,,,138,,,,,,,,,,,,,0,,1,11147.8,1743674368,1,16.6,14.8,6.4,0.51,1017.7,4.6,9.2,128,0,1743657856,1743704704,0.125,,,0,1,0.35,30944.5,3,,,,,0,1.341,178,,,,12214,,,,,2.566,,,,,,,,
14115373738,"Apr 8, 2025, 10:30:51",Lunch Run,Run,,3763,5.91,192,78,FALSE,,,activities/14115373738.gpx,,,3763,2278,5914.6,5.54,2.596,53.7,53.7,28.7,36.6,48.9,0,,,,,192,172,,,657,,,78,,,,,,,,,,,,,0,,1,6077.7,1744106368,1,14,16.3,1,0.41,1025.6,1.7,4.2,77,0,1744089216,1744137216,0.375,,,0,1,0,33307,4,,,,,0,1.572,202.6,,,,6006,,,,,2.668,,,,,,,,
14135624018,"Apr 10, 2025, 10:27:02",The harder run of the week,Run,"We did a 4 2 2 4 X2 with 2m break between each effort. The 2m efforts were faster and hence more tiring than the 4s 
I have a run buddy who is way ahead of me and it has been an objective to keep her pace during split trainings. 
I succeeded today during the efforts. She still jogs the 2m breaks and I’m au bout du rouleau so I walk. But I kept her pace during the runs and that was a first. 🔥 
I’m leaving my precious group behind. The effort is paying off",4250,9.88,196,148,FALSE,,,activities/14135624018.gpx,,,4250,3737,9884.6,6.32,2.645,100.1,102.2,28.7,37.4,18.9,0,,,,,196,176,,,1105,,,148,,,,,,,,,,,0,,0,,1,10216.2,1744279168,1,11.9,11.9,3.4,0.56,1029.2,3.3,6.8,32,0,1744261760,1744310144,0.375,,,0,1,0.08,29588.6,4,,,,,0,2.326,0,,,,9178,,,,,2.734,,,,,,,,
14153314383,"Apr 12, 2025, 06:59:53",I finally did it,Run,"Watching runners on YouTube, 10km in an hour has been the yardstick
You’re a runner? You’re doing 10k in an hour. I tried eleven months to up my game and constantly came short. Today however -I did it. 10.02km in 60m12 seconds. And then some. Apart from the health benefits to training, this is great for my mental space. Highly recommend-5 stars.",11040,16.14,197,214,FALSE,,,activities/14153314383.gpx,,,11040,6304,16141.7,6.12,2.561,88.9,88.8,30.9,71,35.6,0,,,,,197,171,,,1760,,,214,,,,,,,,,,,0,,0,,1,16276.9,1744437632,1,9.9,9.5,4,0.67,1010.1,2.3,5.3,85,0,1744434304,1744483072,0.375,,,0.66,5,0.15,30034.5,0,,,,,0,1.462,105.9,,,,16084,,,,,2.582,,,,,,,,media/DD0D5BDD-BAC6-41EE-B904-69CEA95F0E79.mp4
14183364993,"Apr 15, 2025, 10:32:32",Rough run,Run,Ran with Manu today - he’s fast!,4253,8.76,193,106,FALSE,,,activities/14183364993.gpx,,,4253,3849,8765.4,6.48,2.277,84.7,83.9,28.7,38,18.3,0,,,,,193,168,,,976,,,106,,,,,,,,,,,0,,0,,1,9029.2,1744711168,3,16.3,13.1,10.6,0.69,997.3,4.2,8.9,184,0,1744693248,1744742656,0.625,,,0.68,5,0.93,26552.3,3,,,,,0,2.061,248.5,,,,9164,,,,,2.346,,,,,,,,
14250788073,"Apr 22, 2025, 10:28:39",Post Frühlingsfest run,Run,"“Hard” doesn’t capture the struggle 
Back to my level in 2 weeks I bet",3037,6.95,196,76,FALSE,,,activities/14250788073.gpx,,,3037,2855,6955.5,7.74,2.436,76.2,78,30.2,37.6,19,0,,,,,196,167,,,780,,,76,,,,,,,,,,,0,,0,,1,7213.6,1745315968,3,13.5,13,9,0.74,1019.3,1.3,3.4,261,0,1745297152,1745347968,0.875,,,0,1,0.94,25853.3,3,,,,,0,2.29,246.8,,,,6506,,,,,2.527,,,,,,,,media/9C3D969A-561A-42ED-A3B6-21447462649B.jpg|media/B7A51B9A-2CAE-4E89-ACE1-1191E1A9D4AC.jpg
14271587044,"Apr 24, 2025, 10:25:47",Lunch Run,Run,,4870,9.01,193,112,FALSE,,,activities/14271587044.gpx,,,4870,3827,9017.3,7.14,2.356,94.4,94.4,27.7,37.1,45.2,0,,,,,193,171,,,1009,,,112,,,,,,,,,,,,,0,,1,9334.7,1745488768,3,13,10.9,8.1,0.72,1019.8,2.7,6.2,333,0,1745469696,1745521024,0.875,,,0,1,0.91,29238.3,3,,,,,0,1.852,0,,,,9304,,,,,2.439,,,,,,,,
14320931940,"Apr 29, 2025, 10:20:45",Impossible heat run,Run,"2 weekends of not resting enough shows on the track 
The harsh sunshine doesn’t help either. 
I really prefer running in the cold to the heat",4093,6.92,189,59,FALSE,,,activities/14320931940.gpx,,,4093,3195,6922.2,6.8,2.167,62.4,64.6,28.9,37.4,12.1,0,,,,,189,161,,,771,,,59,,,,,,,,,,,0,,0,,1,7128.8,1745920768,1,21.4,22.9,9,0.45,1024.1,2.7,5.9,84,0,1745901184,1745953408,0.125,,,0,1,0,33672.7,5,,,,,0,1.691,0,,,,7162,,,,,2.231,,,,,,,,
14393609957,"May 6, 2025, 10:20:29",Travel screws my progress each time,Run,,3766,6.95,187,56,FALSE,,,activities/14393609957.gpx,,,3766,2950,6950.3,7.04,2.356,77.2,82.7,31.3,37.9,31.3,-0.1,,,,,187,161,,,779,,,56,,,,,,,,,,,0,,0,,1,7203.2,1746525568,2,14.1,10.4,4.7,0.53,1019.6,5.4,10.9,26,0,1746505344,1746558848,0.375,,,0,1,0.5,31018.1,4,,,,,0,1.846,0,,,,7248,,,,,2.442,,,,,,,,
14436498092,"May 10, 2025, 13:00:36",Afternoon Rock Climb,Rock Climb,,5954,0,186,31,FALSE,,,activities/15402877670.fit.gz,,,5954,5954,0,0,0,0,0,0,0,0,0,,,,,186,119,,,705,,,31,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
14465651188,"May 13, 2025, 10:21:15",Lunch Run,Run,,4344,8.58,194,114,FALSE,,,activities/14465651188.gpx,,,4344,4137,8586.1,6.72,2.075,68.5,70.5,29.3,37.4,13.1,0,,,,,194,172,,,954,,,114,,,,,,,,,,,0,,0,,1,8824.5,1747130368,3,18.6,18.6,11.4,0.63,1017,0.8,2.8,48,0,1747109504,1747164288,0.5,,,0.2,5,0.92,30761.7,3,,,,,0,1.977,17.8,,,,8050,,,,,2.133,,,,,,,,
14487534177,"May 15, 2025, 10:26:33",Fractionné for life,Run,,4275,8.3,198,96,FALSE,,,activities/14487534177.gpx,,,4275,3663,8306.1,7.46,2.268,88.8,90.7,28.7,37.4,28.5,0,,,,,198,170,,,930,,,96,,,,,,,,,,,0,,0,,1,8605.7,1747303168,2,15.5,12.9,7.2,0.58,1020.2,4.4,9.2,5,0,1747282176,1747337216,0.625,,,0,1,0.57,31062,4,,,,,0,1.943,232.7,,,,8020,,,,,2.349,,,,,,,,
14603104925,"May 26, 2025, 17:08:53",Post cray hike run,Run,I have 12 data before my big race and it’s not looking good,4887,11.64,183,140,FALSE,,,activities/14603104925.gpx,,,4887,4723,11642.1,5.84,2.465,28.8,30.4,30.6,43.2,11.7,0,,,,,183,167,,,1262,,,140,,,,,,7,,,,,0,150,0,,1,11673.7,1748278784,3,17.5,14.3,7.8,0.53,1020,4.2,8.7,255,0,1748231808,1748288384,0.875,,,0,1,0.94,28058.2,1,,,,,0,2.382,45,,,,11530,,,,,2.472,,,,,,,,media/8902B046-0E1F-4151-A196-39596AC5EEE6.mp4
14617525627,"May 28, 2025, 05:38:26",#fitglot jog,Run,,2242,5.09,186,40,FALSE,,,activities/14617525627.gpx,,,2242,2074,5098.8,5.8,2.458,28.9,30,170.6,202.8,21.7,0,,,,,186,156,,,556,,,40,,,,,,,,,,,0,,0,,1,5142,1748408448,3,15,13.9,9.4,0.69,1018.4,2.6,7.5,284,0,1748401280,1748457728,0.125,,,0.39,5,0.74,27254,1,,,,,0,2.274,277.2,,,,5346,,,,,2.479,,,,,,,,media/DC4D1CE7-F9A7-4ED1-9A4F-3A5F5ADF44D9.jpg
14627460301,"May 29, 2025, 05:27:09",Morning Run,Run,,2198,5.31,184,50,FALSE,,,activities/14627460301.gpx,,,2198,2025,5309.7,4.84,2.622,32.2,32.2,210.8,220.2,10,0,,,,,184,163,,,579,,,50,,,,,,,,,,,,,0,,1,5352.1,1748494848,2,13.3,10.3,10.3,0.82,1015.8,4.7,10.8,318,0,1748487296,1748544512,0.125,,,0.23,5,0.58,26718,1,,,,,0,2.416,1620.2,,,,5060,,,,,2.643,,,,,,,,
14637938442,"May 30, 2025, 05:46:16",Morning Weight Training,Weight Training,,641,0,150,2,FALSE,,,activities/15620006313.fit.gz,,,641,641,0,0,0,0,0,0,0,0,0,,,,,150,133,,,101,,,2,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
14658266055,"Jun 1, 2025, 05:36:06",Morning Run,Run,,2365,5.63,185,39,FALSE,,,activities/14658266055.gpx,,,2365,2245,5633.6,5.44,2.509,32.8,32.4,210.7,220.2,8.2,0,,,,,185,154,,,614,,,39,,,,,,,,,,,0,,0,,1,5679.2,1748754048,2,17,18.5,13.9,0.82,1017.4,0.9,2.6,65,0,1748746368,1748803840,0.125,,,0.46,5,0.55,23100,1,,,,,0,2.382,2134.3,,,,5524,,,,,2.53,,,,,,,,
14681676633,"Jun 3, 2025, 10:16:58",Lunch Run,Run,,3225,5.24,197,65,FALSE,,,activities/14681676633.gpx,,,3225,2475,5248.3,6.66,2.121,49.3,55,31.4,37.7,16.8,-0.1,,,,,197,170,,,586,,,65,,,,,,,,,,,,,0,,1,5417.8,1748944768,2,21.4,19.3,10,0.48,1012.5,5.2,11.1,219,0,1748922624,1748980096,0.25,,,0,1,0.54,31432.2,4,,,,,0,1.627,0,,,,6090,,,,,2.189,,,,,,,,
14730576051,"Jun 8, 2025, 06:34:43",Adidas 10K ! 57:51 😎,Run,I’m super proud of this 🔥 it’s only going to get better let’s goooooo,4735,10.05,195,166,FALSE,,,activities/14730576051.gpx,,,4735,3599,10054,6.04,2.794,64.6,70.5,31,71.1,38,-0.1,,,,,195,178,,,1104,,,166,,,,,,7,,,,,0,114,0,,1,10210.2,1749362688,2,12.3,9.4,9.7,0.84,1017.2,4.5,9.7,274,0,1749354496,1749412352,0.375,,,0.47,5,0.54,20275.7,1,,,,,0,2.123,0,,,,9064,,,,,2.837,,,,,,,,media/3CCED9FA-B999-40A8-93F7-774A88FAA20E.jpg|media/4AD303AF-9C5E-4325-8BBC-72C88868D942.jpg|media/64DD3C1C-D7CC-4996-B342-E11AA52D6D74.jpg|media/565CC580-651B-4722-A78D-3C5FAA537F16.mp4
14753774824,"Jun 10, 2025, 10:25:11",Back at this,Run,,4083,8.46,191,103,FALSE,,,activities/14753774824.gpx,,,4083,3521,8460.3,6.72,2.403,74.9,77.2,29.9,37.7,27.6,0,,,,,191,169,,,942,,,103,,,,,,,,,,,0,,0,,1,8714,1749549568,3,21.4,20.5,12.8,0.58,1019.4,2.9,6.8,279,0,1749527296,1749585280,0.375,,,0,1,0.82,31663.2,4,,,,,0,2.072,11.5,,,,8494,,,,,2.475,,,,,,,,
14775538484,"Jun 12, 2025, 10:23:36",Hot summer run,Run,,3494,5.9,197,63,FALSE,,,activities/14775538484.gpx,,,3494,2962,5904.7,8.98,1.993,56.1,61.7,31.4,37.9,22,-0.1,,,,,197,167,,0,659,,,63,,,,,,,,,,,0,,0,,1,6097.6,1749722368,2,24.7,25.6,15.6,0.57,1012.8,2.3,6.4,171,0,1749699968,1749758080,0.625,,,0.06,5,0.42,31625.4,6,,,,,0,1.69,0,,,,6562,,,,,2.059,,,,,,,,
14826607591,"Jun 17, 2025, 10:55:54",Super late for the seance,Run,"Better than skipping, I did half the workout and ended up feeling underwhelmed 
Great feeling !",2788,5.19,187,51,FALSE,,,activities/14826607591.gpx,,,2788,2055,5191.2,6.28,2.526,37.2,37.3,28.4,37.6,47.4,0,,,,,187,164,,,574,,,51,,,,,,,,,,,0,,0,,1,5306.8,1750154368,1,25.3,26.9,13.5,0.48,1025.8,1.8,5.2,44,0,1750131968,1750190208,0.625,,,0,1,0.21,34573.4,6,,,,,0,1.862,0,,,,5356,,,,,2.582,,,,,,,,
14848397065,"Jun 19, 2025, 10:29:09",Lunch Run,Run,,3509,6.42,197,87,FALSE,,,activities/14848397065.gpx,,,3509,2923,6423.2,5.66,2.197,71.3,71.1,30.1,37.9,20.7,0,,,,,197,174,,,722,,,87,,,,,,,,,,,,,0,,1,6674,1750327168,1,27,28.3,15.4,0.49,1023.6,3.1,6.9,58,0,1750304768,1750363136,0.75,,,0,1,0.06,33075.1,7,,,,,0,1.83,188.1,,,,7000,,,,,2.283,,,,,,,,
14899677970,"Jun 24, 2025, 10:26:53",No socials run,Run,"If I didn’t post a story on Instagram, did I even run?",3956,6.34,199,67,FALSE,,,activities/14899677970.gpx,,,3956,3157,6340.9,7.54,2.009,54.4,57,29.7,37.6,12.9,0,,,,,199,168,,,705,,,67,,,,,,,,,,,0,,0,,1,6523.9,1750759168,1,22.8,23.9,11.5,0.49,1017.7,3,7.4,245,0,1750736896,1750795136,0.875,,,0,1,0,34534.3,7,,,,,0,1.603,33.6,,,,6236,,,,,2.066,,,,,,,,
14921047768,"Jun 26, 2025, 10:30:33",205 BPM run,Run,"Never pushed my self to this heart rate before. Came in for a war and poured in all I had🔥 
I’m coming for the <55m 10k status in a week 
let’s goooo",4250,8.77,205,123,FALSE,,,activities/14921047768.gpx,,,4250,3618,8770.7,6.28,2.424,93.5,94.5,29.9,37.3,14.8,0,,,,,205,177,,,982,,,123,,,,,,,,,,,0,,0,,1,9082.5,1750931968,3,21.8,20.1,16.8,0.73,1016.2,4.4,9.3,262,0.3,1750909696,1750967936,0.125,,,0.83,5,0.85,19446.2,4,,,,,0,2.064,6832.5,,,,8834,,,,,2.51,,,,,,,,media/645F2081-19A5-462A-B8FB-32D1579609E4.mp4
14940514845,"Jun 28, 2025, 09:51:38",Lunch Rock Climb,Rock Climb,,3135,0,163,9,FALSE,,,activities/15947325680.fit.gz,,,3135,3135,0,0,0,0,0,0,0,0,0,,,,,163,108,,,384,,,9,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
